A0_B,A0_G,A0_R,A10_B,A10_G,A10_R,A11_B,A11_G,A11_R,A12_B,A12_G,A12_R,A13_B,A13_G,A13_R,A14_B,A14_G,A14_R,A15_B,A15_G,A15_R,A1_B,A1_G,A1_R,A2_B,A2_G,A2_R,A3_B,A3_G,A3_R,A4_B,A4_G,A4_R,A5_B,A5_G,A5_R,A6_B,A6_G,A6_R,A7_B,A7_G,A7_R,A8_B,A8_G,A8_R,A9_B,A9_G,A9_R
59.49766975308642,87.32337962962963,132.60987654320988,38.757662037037036,70.89805555555556,117.97307098765432,22.72340277777778,36.34539351851852,61.48658950617284,38.3270524691358,59.92292438271605,95.11773148148148,46.14194444444445,66.54844907407407,101.23532407407407,45.02263888888889,69.79116512345679,81.39573302469135,35.36710648148148,53.820162037037036,78.76890432098766,95.02266203703704,127.50590277777778,178.5375,102.60301697530865,133.2869675925926,188.399737654321,77.57407407407408,106.86141975308642,147.272862654321,54.374405864197534,79.37831790123457,114.66813271604939,82.25445987654321,114.54439043209877,158.4501774691358,102.1021450617284,127.92212962962962,183.30537808641975,67.32542438271605,104.21966049382716,145.8399151234568,52.95003086419753,82.35511574074074,125.1654475308642,44.685833333333335,70.13844907407407,108.85283950617284
45.05456018518519,66.39541666666666,103.66466820987654,61.48130401234568,86.33436728395061,129.65375,36.462353395061726,62.08820987654321,89.69476080246913,38.13003086419753,62.82150462962963,98.1776774691358,37.85400462962963,52.7349537037037,81.81337962962964,51.17521604938272,75.01193672839506,97.4891512345679,43.664537037037036,67.48251543209877,94.8879938271605,64.67973765432099,93.59742283950617,136.51718364197532,86.57573302469136,117.93186728395062,170.92420524691357,70.05777777777777,98.07300154320987,137.29068672839506,35.273086419753085,48.915987654320986,76.32951388888888,69.04943672839507,94.96747685185186,134.52220679012345,74.82641203703703,98.91101080246914,146.09347222222223,51.714251543209876,66.26211419753086,100.02472222222222,50.22548611111111,81.64474537037037,117.48150462962963,49.88905864197531,77.79930555555555,120.39364969135802
34.8175462962963,54.49943672839506,86.03560185185185,57.2829475308642,78.25874228395061,120.59787037037037,50.401057098765435,81.46167438271605,124.44533950617284,45.05322530864198,71.49648148148148,109.17650462962963,37.95412037037037,52.24835648148148,83.65054012345679,35.76189043209877,52.78539351851852,65.89393518518519,36.9922762345679,56.53938271604938,86.5085725308642,38.575570987654324,55.32491512345679,87.69560185185185,70.62356481481481,92.40168209876543,131.22199074074075,71.78801697530864,94.32729166666667,134.89253086419754,38.3229475308642,55.94285493827161,86.71527777777777,59.44037037037037,78.74650462962963,108.6086188271605,65.35081018518518,88.61932098765432,130.6660725308642,53.34221450617284,61.891604938271605,94.78324845679012,45.23189814814815,74.07875771604938,111.89846450617284,46.14316358024691,78.329737654321,118.4467901234568
31.09026234567901,46.80587962962963,76.09116512345679,54.31986111111111,76.09896604938271,115.75060185185185,30.86204475308642,49.99175154320988,80.37662808641976,40.71077160493827,63.34628858024691,100.10686728395062,43.845493827160496,59.20382716049383,92.58315586419754,37.31418981481482,52.2777237654321,66.34795524691359,23.702091049382716,34.69833333333333,57.34430555555556,31.45885802469136,47.1378549382716,76.14540895061728,38.865,53.83209104938272,83.49270833333334,64.40027777777777,79.27074074074073,115.1745987654321,40.109791666666666,58.687206790123454,84.57932870370371,40.82530864197531,57.42735339506173,86.56001543209877,53.539598765432096,80.62543981481481,115.33801697530865,45.32028549382716,46.65236111111111,73.20405864197531,47.88324845679012,79.84662808641976,119.88402777777777,51.003487654320985,86.706875,131.23484567901235
32.18682098765432,46.5149537037037,73.88262345679013,50.04164351851852,83.17503086419752,128.14961419753087,27.399498456790123,44.25012345679012,72.56604166666666,28.190478395061728,42.882530864197534,70.13098765432099,38.21554012345679,50.52351080246913,82.30611882716049,41.75891975308642,57.158935185185186,70.30515432098765,16.221319444444443,23.13715277777778,40.23162037037037,32.76440586419753,47.08043981481482,75.32614969135803,26.793395061728393,39.30979938271605,61.800439814814816,36.2251774691358,48.90780864197531,69.91349537037037,40.1879012345679,58.95850308641975,88.89128086419753,51.49288580246913,73.84108024691358,103.56292438271605,48.04710648148148,64.12343364197531,99.63418981481482,50.181288580246914,65.36446759259259,89.36901234567901,46.19195987654321,76.87480709876543,117.06502314814814,51.75579475308642,84.82368055555555,130.8850077160494
56.1920524691358,88.72791666666667,134.58239197530864,53.65960648148148,88.58282407407407,137.6941049382716,48.26809413580247,77.41192901234568,117.81854938271604,34.92069444444444,53.187029320987655,84.03491512345678,36.34159722222222,47.52010802469136,77.83985339506172,41.790671296296296,60.120308641975306,77.2196450617284,26.023371913580245,36.8726774691358,60.77173611111111,37.83182098765432,56.36962962962963,88.87300925925926,27.769220679012346,39.12545524691358,64.78816358024692,32.65550154320988,47.95225308641975,71.470625,48.3136188271605,73.69609567901234,114.51969135802469,47.24880401234568,67.25373456790123,103.13171296296296,57.781844135802466,74.71461419753086,105.99916666666667,44.9051774691358,61.91268518518518,85.86557098765432,41.896265432098765,63.794328703703705,99.75984567901234,47.98574074074074,74.55308641975309,111.30863425925926
80.69696759259259,114.85543981481482,163.9127237654321,32.27354166666667,48.24402777777778,79.43992283950617,39.722314814814816,57.04453703703704,75.30351851851852,54.48557098765432,86.07537808641975,130.73300154320987,40.280015432098764,53.61768518518519,85.77749228395062,47.025108024691356,73.08407407407407,94.78648148148149,48.15432098765432,78.27456018518518,118.16481481481482,69.9745987654321,99.4875,144.10550925925926,40.54875,65.54590277777778,104.5371836419753,38.453966049382714,57.84998456790124,84.56510030864197,48.16467592592593,76.68801697530864,117.17600308641975,47.63319444444444,71.35467592592593,110.94855709876543,23.297878086419754,35.29587962962963,59.534552469135804,28.851489197530864,38.64161265432099,61.42170524691358,58.54243827160494,97.4355864197531,148.90570216049383,42.935208333333335,63.53900462962963,100.04756944444445
85.70501543209876,119.39118827160493,169.51640432098765,39.34934413580247,64.58655092592592,106.51516975308643,44.81238425925926,72.1823225308642,112.97688271604939,45.223503086419754,70.6742438271605,107.39472222222223,46.92878086419753,69.84335648148148,108.8637962962963,49.33583333333333,75.32963734567902,99.57210648148148,18.065671296296298,27.369058641975307,41.856635802469135,67.25004629629629,95.00456790123457,135.89179783950618,26.595941358024692,38.11788580246913,61.35243055555556,30.845725308641974,48.91877314814815,72.5333487654321,55.14032407407407,85.99358796296296,129.1001311728395,63.739012345679015,98.39947530864198,145.15949845679012,23.810609567901235,36.87457561728395,60.63002314814815,43.60529320987654,72.26827160493828,113.72162037037037,45.81381172839506,65.35162037037037,99.63466049382716,45.99934413580247,67.92949074074075,103.7726774691358
100.4295524691358,133.1619675925926,183.2773688271605,46.5104475308642,78.98247685185186,123.17848765432099,7.2294984567901235,13.670362654320988,28.14320216049383,53.140956790123454,73.45756944444445,108.02800154320988,32.197623456790126,42.72882716049383,71.14333333333333,40.58645061728395,57.66713734567901,72.86611111111111,13.568858024691359,22.394529320987655,40.55341820987654,61.08033950617284,84.5214737654321,127.47674382716049,38.14471450617284,52.780956790123454,80.64672067901235,24.653827160493826,35.219652777777775,53.30946759259259,81.5008487654321,115.68407407407408,165.11745370370372,59.65972222222222,91.06125771604938,136.87300925925925,39.70054783950617,59.57036265432099,89.26508487654321,15.713464506172839,22.762716049382718,37.78501543209877,55.85527777777778,82.32841820987655,123.92011574074074,40.427322530864195,63.22365740740741,98.77871141975308
107.35996141975309,140.91346450617283,194.45056327160495,40.316867283950614,65.31610339506173,102.9925462962963,42.02638888888889,71.53359567901235,110.64596450617285,85.70195987654321,118.34983796296297,165.98782407407407,39.95034722222222,51.278449074074075,81.26118827160494,32.909251543209876,46.39503086419753,56.556103395061726,38.914984567901236,57.5520987654321,89.63193672839506,91.68520061728395,122.49337962962963,171.6207561728395,47.33090277777778,64.44338734567901,101.38822530864198,32.431998456790126,44.824367283950615,64.24135802469135,103.28648148148149,136.67702932098766,189.09614969135802,75.54567901234567,106.98798611111111,154.96006944444446,53.04945987654321,81.06003086419753,124.84997685185185,31.346265432098765,44.629560185185184,64.98596450617283,50.17679783950617,73.90117283950617,114.56934413580247,52.65258487654321,80.96185185185185,123.72780864197532
111.78653549382716,148.5941512345679,204.85881172839507,46.781797839506176,72.00719135802468,112.44639660493827,28.83508487654321,46.26813271604938,75.38976080246914,56.38909722222222,86.31770061728395,128.0000462962963,70.6768287037037,92.56994598765432,134.36787037037038,37.096365740740744,50.452337962962964,61.460717592592594,15.100339506172839,22.039228395061727,38.86195987654321,103.19045524691359,135.52550925925925,187.26820216049381,84.17587191358025,112.38973765432098,159.40757716049382,45.929336419753085,62.16440586419753,91.35800154320988,73.78297067901235,106.89158179012345,154.04046296296298,91.60868827160493,122.95101080246914,172.44972222222222,67.55015432098766,101.55902006172839,152.3536574074074,51.98240740740741,78.84287037037036,117.8969598765432,46.42069444444444,76.05980709876543,118.8413811728395,59.72755401234568,85.07336419753086,127.03155092592593
78.33094907407407,115.8711111111111,159.40463734567902,72.05026234567902,97.90483796296296,142.20749228395061,38.48313271604938,55.558364197530864,87.37037037037037,41.05403549382716,62.03125,92.26119598765432,50.01008487654321,69.81677469135802,107.72432098765432,73.92054783950617,99.38529320987654,124.48929783950618,27.71304012345679,41.58023148148148,65.65371141975308,104.1613888888889,138.70393518518517,190.80540895061728,98.25601080246913,131.1099537037037,179.00037808641974,69.61533179012346,93.3089737654321,128.9436265432099,61.277561728395064,94.5313811728395,138.85729166666667,71.67079475308643,105.26407407407407,152.72532407407408,80.74172067901235,113.50878858024691,166.03930555555556,62.39092592592593,94.7734336419753,141.21581790123457,45.69933641975309,73.87233796296296,115.65766203703704,47.80605709876543,77.4270138888889,118.29729938271605
76.88625,109.34578703703704,150.19028549382716,52.954104938271605,86.99610339506172,136.4505401234568,52.935833333333335,77.80005401234568,119.2419212962963,40.45109567901235,63.26279320987654,93.49011574074073,44.175555555555555,64.14461419753087,98.90283179012346,57.41652006172839,83.48854166666666,106.75083333333333,63.58632716049383,85.4512114197531,124.6523225308642,95.09463734567902,134.4376774691358,186.90118055555556,103.29850308641976,136.05034722222223,187.8295524691358,81.09324074074074,107.18111882716049,145.14363425925927,66.29121913580246,102.88693672839506,148.42295524691357,60.453047839506176,93.69699845679013,137.5885339506173,89.44533950617284,122.49114969135802,173.84104166666665,83.80537808641975,112.83064043209876,158.27634259259258,50.8308487654321,77.60768518518519,115.2324537037037,51.58926697530864,79.38943672839507,117.95199845679012
79.29442901234567,111.01966049382716,155.48631944444443,69.765262345679,83.39092592592593,132.82005401234568,47.491087962962965,74.64347993827161,118.97121913580247,40.45116512345679,64.47436728395061,96.90501543209876,45.79479938271605,64.54436728395062,95.57717592592593,45.762060185185184,71.39175925925926,91.4175925925926,71.66346450617284,99.11264660493828,142.18951388888888,79.87246141975308,116.5404475308642,160.76735339506172,104.20246141975309,138.14355709876543,190.35820216049382,84.00716049382716,110.88810185185186,149.67095679012345,72.16179783950618,109.88665895061729,158.6360802469136,58.468780864197534,88.75779320987654,131.23387345679012,102.22648919753087,128.24690586419754,181.4464274691358,96.35175154320987,126.77536265432099,173.94806327160495,51.432314814814816,82.47797067901234,125.61413580246914,50.16746141975309,75.7918287037037,117.13150462962963
79.3304938271605,112.1445524691358,161.56979166666667,50.57400462962963,56.99648148148148,102.5072762345679,50.260810185185186,56.42840277777778,99.48358796296296,46.564220679012344,75.56762345679013,115.84472222222222,40.791041666666665,55.08057098765432,83.8830401234568,44.53640432098766,66.17315586419753,89.96429012345679,44.65739969135802,68.59512345679012,114.06254629629629,78.0752237654321,109.32720679012345,153.82925925925926,92.57962191358024,127.86450617283951,177.48736882716048,85.46248456790123,112.32948302469136,153.53788580246913,60.236111111111114,94.55418981481482,132.48264660493828,51.96760030864198,80.33359567901235,120.52817901234567,50.787083333333335,78.01233796296296,117.68938271604938,89.64753858024692,120.0054475308642,168.92270061728394,54.12889660493827,89.4696450617284,137.5930864197531,71.71083333333333,106.89483024691359,157.41978395061727
81.3608950617284,116.52304783950618,168.54802469135802,31.191327160493827,49.72091049382716,76.16078703703704,51.46449074074074,81.6654475308642,126.67837191358025,54.21195987654321,88.72347222222223,134.51501543209878,52.63288580246913,76.636875,111.64378858024692,41.85011574074074,64.37340277777778,84.31619598765432,48.16779320987654,63.66408950617284,103.90633487654321,76.46342592592593,106.28560956790123,151.59998456790123,87.88648148148148,124.35780864197531,171.19644290123458,84.18045524691358,111.15831790123457,150.59257716049382,46.51281635802469,73.35127314814815,114.01689814814814,44.24932098765432,66.59036265432098,100.71974537037038,59.92508487654321,89.39693672839506,127.05608024691358,93.4277700617284,124.63459104938272,171.21614969135803,43.25070216049383,67.73679012345679,97.77625771604939,40.89301697530864,68.7502237654321,99.14198302469136
82.32993055555555,117.28109567901235,168.4454475308642,49.651882716049386,73.68462191358024,115.77657407407408,96.67574074074074,129.11462191358024,180.04638888888888,43.527183641975306,66.45822530864197,103.24920524691358,39.313109567901236,52.18976851851852,76.12121913580246,50.77672067901234,74.18422067901234,88.86110339506173,66.22260802469135,93.00130401234568,133.0992438271605,80.06771604938271,111.42230709876543,158.16304783950616,94.46508487654322,129.565725308642,180.37637345679013,81.32882716049383,108.49561728395062,147.24508487654322,57.6127237654321,87.12045524691358,133.74577932098765,54.312152777777776,79.08456018518518,116.96662037037036,76.84478395061728,112.7130787037037,157.93059413580247,99.74118827160494,130.8611574074074,178.92057098765432,43.76387345679012,68.71012345679013,108.77035493827161,40.648842592592594,65.32965277777778,102.8688348765432
99.14480709876543,134.4276311728395,189.26375771604938,96.16151234567901,128.71568672839507,179.50299382716048,87.63354166666667,117.76331790123457,165.3885262345679,34.10260802469136,52.76051697530864,85.00863425925925,44.40438271604938,61.43162037037037,90.6516975308642,52.78660493827161,82.0723611111111,100.49300154320987,79.46807098765431,107.71954475308642,153.08710648148147,79.87733796296297,113.83191358024692,164.33650462962962,97.91988425925926,134.16266203703702,188.9696836419753,81.6124074074074,108.17138888888888,146.88456790123456,74.16260802469135,107.60800925925926,158.37152777777777,60.61233024691358,89.10694444444445,129.927762345679,79.53454475308642,111.27373456790123,157.96530092592593,88.27702160493827,116.82683641975309,162.6033950617284,44.50621913580247,69.60913580246914,110.64189814814814,57.344297839506176,90.3933024691358,128.18733024691358
108.96461419753086,145.7075925925926,201.2739274691358,64.59590277777778,97.4484413580247,143.9542361111111,81.0124537037037,108.49424382716049,154.2950925925926,44.61675925925926,67.97487654320987,105.82949074074074,41.208626543209874,56.93593364197531,83.09202932098765,49.60599537037037,72.3521913580247,90.39815586419753,69.06713734567901,92.50486111111111,132.90020833333332,81.34608796296297,117.43717592592593,165.51248456790123,72.87061728395062,102.83268518518518,149.50405864197532,82.20973765432099,109.60513888888889,149.62599537037036,93.21,128.33961419753086,181.72611111111112,70.69945987654322,100.71657407407407,146.5533410493827,79.64110339506173,115.67007716049383,167.56853395061728,86.791875,115.5113811728395,161.43305555555557,59.228989197530865,88.20557870370371,134.1513811728395,56.3085725308642,85.45570216049383,130.89440586419752
91.62271604938272,121.8407561728395,170.64790895061728,76.61444444444444,103.27541666666667,148.09671296296295,58.18418209876543,79.85714506172839,118.63378086419753,37.22944444444445,55.96799382716049,88.47537037037037,42.96560956790123,64.6333950617284,97.96088734567901,50.257777777777775,76.54511574074074,98.91212962962963,55.95534722222222,76.4833950617284,112.72030864197531,65.02746913580246,96.35527777777777,141.44582561728396,58.39347222222222,85.56091049382717,126.36283950617283,73.22598765432099,101.68707561728395,140.01649691358026,91.22168981481481,124.31813271604938,176.2039197530864,57.11952932098765,90.53528549382716,133.27095679012345,38.77052469135803,59.28533950617284,91.45623456790123,59.90611111111111,83.29171296296296,121.10263117283951,69.78764660493827,98.65212962962963,144.5427700617284,51.12923611111111,85.55316358024692,126.46749228395062
85.83219907407407,114.6294212962963,161.1304089506173,27.244436728395062,42.78463734567901,72.29206790123457,41.09337962962963,62.7702700617284,94.10375771604939,48.946489197530866,70.00051697530864,106.43168209876544,46.03706018518518,70.25990740740741,105.35203703703704,37.06135030864198,55.36800925925926,70.23797067901235,30.187060185185185,43.31526234567901,70.07396604938272,57.11077932098765,83.29323302469136,122.6382175925926,89.00211419753086,125.45010030864198,176.18023148148148,67.48445216049383,92.23058641975308,128.90425154320988,69.15932870370371,92.6802237654321,133.29824074074074,60.49138888888889,86.47712191358025,126.99429012345679,61.82193672839506,94.25635802469135,138.62069444444444,73.25782407407408,108.83057098765433,157.21483024691358,50.19081790123457,70.55104166666666,107.26493055555555,57.54756172839506,89.72398148148149,137.7886188271605
82.45465277777778,112.61257716049383,160.86322530864197,49.69363425925926,78.7907098765432,121.10537808641975,56.16413580246913,88.02926697530864,132.81118055555555,42.23117283950617,66.7966975308642,103.8391049382716,35.722862654320984,52.22108796296296,85.16514660493827,46.82836419753087,67.59468364197531,86.66435185185185,44.799675925925925,72.64594135802469,103.89997685185185,101.09064043209877,131.96716820987655,184.67555555555555,107.37278549382717,141.33034722222223,196.952862654321,47.210524691358025,62.655655864197534,89.76402006172839,39.441867283950614,57.69083333333333,90.06318672839507,68.93179012345679,105.27033950617285,156.69371913580247,70.49547067901234,109.67822530864197,157.6446450617284,40.54128086419753,56.75164351851852,87.16057098765432,34.763256172839505,52.44658950617284,83.07883487654321,68.7131712962963,107.27837962962963,182.24412808641975
93.32144290123456,124.41536265432099,173.01114197530865,63.38847222222222,94.14341820987654,137.99344907407408,32.92025462962963,50.596358024691355,77.2851388888889,31.78827160493827,49.38764660493827,78.28846450617284,47.10145061728395,63.31881944444444,96.13861111111112,48.602222222222224,75.09540895061728,91.86135802469136,21.854861111111113,30.00817901234568,50.2406712962963,104.0821836419753,136.91797067901234,191.27110339506171,43.216828703703705,57.5225,86.89364197530864,62.54581790123457,82.29608796296296,115.1017901234568,52.330300925925926,88.81860339506173,138.30932098765433,58.92332561728395,92.21966820987655,141.63378086419752,47.7308024691358,67.7112037037037,99.2328549382716,45.45399691358025,63.66329475308642,95.40984567901235,50.322052469135805,82.02157407407407,132.37202932098765,50.60862654320988,79.7266975308642,118.7675385802469
61.6793287037037,96.58266203703704,146.1866512345679,32.23148919753086,54.19028549382716,85.24989969135802,37.585524691358025,56.185817901234564,87.4357175925926,41.8795524691358,65.52200617283951,100.7070138888889,34.740192901234565,45.624652777777776,70.49844135802469,34.24081018518518,55.25725308641975,68.66136574074073,33.555470679012345,51.576651234567905,75.9937962962963,68.7562962962963,106.18030864197532,155.78112654320987,47.87520833333333,67.12540895061728,100.57614197530864,54.77288580246913,78.04139660493827,110.07738425925926,53.98249228395062,84.62361111111112,125.17122685185186,58.92903549382716,87.3049537037037,128.39706018518518,49.44279320987654,74.37445987654321,107.68356481481482,50.46441358024691,79.833125,118.08547067901235,39.012492283950614,60.7502237654321,94.41839506172839,38.63883487654321,53.231257716049384,80.36909722222222
57.9681712962963,86.50905864197532,128.85689814814816,48.25383487654321,83.8516049382716,127.09161265432098,37.076149691358026,62.75975308641976,99.80983024691358,51.03031635802469,73.78399691358025,111.7073225308642,30.191682098765433,38.163464506172836,60.96360339506173,45.128132716049386,68.6435262345679,89.63621913580246,20.94968364197531,33.66627314814815,55.910439814814815,73.81082561728395,109.08932098765432,154.4380401234568,56.40723765432099,79.81527777777778,118.50479166666666,54.62922067901235,81.73257716049383,117.21050925925925,43.955293209876544,63.30019290123457,97.94208333333333,56.18269290123457,85.22107253086419,129.2538811728395,32.628503086419755,45.60338734567901,72.69060956790123,49.90287037037037,77.56694444444445,117.66023919753087,49.82685956790124,72.12218364197531,110.42067129629629,34.833510802469135,51.022654320987655,81.07354938271605
